spd,t_cur_vol,cur,vol,SOC,pedal_pos,gear,brakeState,Total_Disc,Total_c,Evap_enable,lheat,rheat,Odometer,lat,long,DIR_torque,DIR_axleSpeed,batteryheat,Pack_min,Pack_max,tempAmbient,elevation,hvac_State,RemainingEnergy,thsHumidity,thsTemperature,SteeringSpeed129,SteeringAngle129,PCS_dcdcLvBusVolt,PCS_dcdcHvBusVolt,PCS_dcdcLvOutputCurrent,Resistance,hvac_request,Fogstatus,Time,timestamp,flag
0.0,78.25,1.3,374.39,63.2,0.0,2.0,2.0,29574.334,30452.076,0.0,0.0,0.0,116314.86,43.780162,125.223642,0.0,0.0,0.0,26.5,29.25,20.5,218.0,0.0,9.6,13.0,46.0,0.0,-7.0,14.4921875,374.70703125,27.8,4980.0,1.0,0.0,2023-04-27 12:42:09.910022,2023-4-27-4-43-36,1
0.0,78.3,1.1,374.48,63.2,0.0,2.0,2.0,29574.334,30452.076,0.0,0.0,0.0,116314.86,43.780162,125.223642,0.0,0.0,0.0,26.5,29.25,20.5,218.0,0.0,9.6,13.0,46.0,0.0,-7.0,14.4921875,374.70703125,27.8,4980.0,1.0,0.0,2023-04-27 12:42:09.910022,2023-4-27-4-43-36,1
0.0,78.35,1.2000000000000002,374.45,63.2,0.0,2.0,2.0,29574.334,30452.076,0.0,0.0,0.0,116314.86,43.780162,125.223642,0.0,0.0,0.0,26.5,29.25,20.5,218.0,0.0,9.6,13.0,46.0,0.0,-6.899999999999977,14.453125,374.70703125,27.4,4980.0,1.0,0.0,2023-04-27 12:42:09.910022,2023-4-27-4-43-36,1
0.0,78.4,1.1,374.48,63.2,0.0,2.0,2.0,29574.334,30452.076,0.0,0.0,0.0,116314.86,43.780162,125.223642,0.0,0.0,0.0,26.5,29.25,20.5,218.0,0.0,9.6,13.0,46.0,0.5,-6.899999999999977,14.453125,374.70703125,27.4,4980.0,1.0,0.0,2023-04-27 12:42:09.910022,2023-4-27-4-43-36,1
0.0,78.45,1.2000000000000002,374.5,63.2,0.0,2.0,2.0,29574.334,30452.076,0.0,0.0,0.0,116314.86,43.780162,125.223642,0.0,0.0,0.0,26.5,29.25,20.5,218.0,0.0,9.6,13.0,46.0,0.0,-6.899999999999977,14.4921875,374.70703125,27.0,4980.0,1.0,0.0,2023-04-27 12:42:09.920022,2023-4-27-4-43-36,1
0.0,78.5,1.2000000000000002,374.37,63.2,0.0,2.0,2.0,29574.334,30452.076,0.0,0.0,0.0,116314.86,43.780162,125.223642,0.0,0.0,0.0,26.5,29.25,20.5,218.0,0.0,9.6,13.0,46.0,0.0,-6.899999999999977,14.4921875,374.70703125,27.0,4980.0,1.0,0.0,2023-04-27 12:42:09.920022,2023-4-27-4-43-36,1
0.0,78.55,1.2000000000000002,374.45,63.2,0.0,2.0,2.0,29574.334,30452.076,0.0,0.0,0.0,116314.86,43.780162,125.223642,0.0,0.0,0.0,26.5,29.25,20.5,218.0,0.0,9.6,13.0,46.0,0.0,-7.0,14.53125,374.560546875,28.5,4980.0,1.0,0.0,2023-04-27 12:42:09.920022,2023-4-27-4-43-36,1
0.0,78.6,1.2000000000000002,374.38,63.2,0.0,2.0,2.0,29574.334,30452.076,0.0,0.0,0.0,116314.86,43.780162,125.223642,0.0,0.0,0.0,26.5,29.25,20.5,218.0,0.0,9.6,13.0,46.0,0.0,-7.0,14.53125,374.560546875,28.5,4980.0,1.0,0.0,2023-04-27 12:42:09.920022,2023-4-27-4-43-36,1
0.0,78.65,1.2000000000000002,374.35,63.2,0.0,2.0,2.0,29574.334,30452.076,0.0,0.0,0.0,116314.86,43.780162,125.223642,0.0,0.0,0.0,26.5,29.25,20.5,218.0,0.0,9.6,13.0,46.0,0.0,-7.0,14.4921875,374.70703125,28.3,4980.0,1.0,0.0,2023-04-27 12:42:09.930022,2023-4-27-4-43-36,1
0.0,78.7,1.2000000000000002,374.43,63.2,0.0,2.0,2.0,29574.334,30452.076,0.0,0.0,0.0,116314.86,43.780162,125.223642,0.0,0.0,0.0,26.5,29.25,20.5,218.0,0.0,9.6,13.0,46.0,0.0,-7.0,14.4921875,374.70703125,28.3,4980.0,1.0,0.0,2023-04-27 12:42:09.930022,2023-4-27-4-43-36,1
0.0,78.75,1.1,374.42,63.2,0.0,2.0,2.0,29574.334,30452.076,0.0,0.0,0.0,116314.86,43.780162,125.223642,0.0,0.0,0.0,26.5,29.25,21.0,218.0,0.0,9.6,13.0,46.0,0.0,-6.899999999999977,14.4921875,374.70703125,26.700000000000003,4980.0,1.0,0.0,2023-04-27 12:42:09.930022,2023-4-27-4-43-36,1
