spd,t_cur_vol,cur,vol,SOC,pedal_pos,gear,brakeState,Total_Disc,Total_c,Evap_enable,lheat,rheat,Odometer,lat,long,DIR_torque,DIR_axleSpeed,batteryheat,Pack_min,Pack_max,tempAmbient,elevation,hvac_State,RemainingEnergy,thsHumidity,thsTemperature,SteeringSpeed129,SteeringAngle129,PCS_dcdcLvBusVolt,PCS_dcdcHvBusVolt,PCS_dcdcLvOutputCurrent,Resistance,hvac_request,Fogstatus,Time,timestamp,flag
0.0,6425.87,1.2000000000000002,370.35,58.7,0.0,4.0,2.0,29689.662,30565.606,0.0,0.0,0.0,116781.632,43.811933,125.265438,0.0,-0.1,0.0,26.0,30.5,24.5,219.0,0.0,,11.0,46.0,0.0,-10.399999999999975,13.515625,370.458984375,29.1,4940.0,1.0,0.0,2023-05-02 11:26:42.360297,2023-5-2-3-41-58,7
0.0,6425.92,1.2000000000000002,370.35,58.7,0.0,4.0,2.0,29689.666,30565.606,0.0,0.0,0.0,116781.632,43.811933,125.265438,0.0,0.0,0.0,26.0,30.5,24.5,219.0,0.0,,11.0,46.0,0.0,-10.299999999999956,13.515625,370.458984375,29.1,4940.0,1.0,0.0,2023-05-02 11:26:42.360297,2023-5-2-3-41-58,7
0.0,6425.97,1.1,370.39,58.7,0.0,4.0,2.0,29689.666,30565.606,0.0,0.0,0.0,116781.632,43.811933,125.265438,0.0,0.0,0.0,26.0,30.5,24.5,219.0,0.0,,11.0,46.0,0.0,-10.299999999999956,13.515625,370.60546875,28.4,4940.0,1.0,0.0,2023-05-02 11:26:42.360297,2023-5-2-3-41-58,7
0.0,6426.02,1.2000000000000002,370.4,58.7,0.0,4.0,2.0,29689.666,30565.606,0.0,0.0,0.0,116781.632,43.811933,125.265438,0.0,0.0,0.0,26.0,30.5,24.5,219.0,0.0,,11.0,46.0,0.0,-10.399999999999975,13.515625,370.60546875,28.4,4940.0,1.0,0.0,2023-05-02 11:26:42.360297,2023-5-2-3-41-58,7
0.0,6426.07,1.2000000000000002,370.55,58.7,0.0,4.0,2.0,29689.666,30565.606,0.0,0.0,0.0,116781.632,43.811933,125.265438,0.0,0.0,0.0,26.0,30.5,24.5,219.0,0.0,,11.0,46.0,0.0,-10.299999999999956,13.515625,370.458984375,28.9,4940.0,1.0,0.0,2023-05-02 11:26:42.370297,2023-5-2-3-41-58,7
0.0,6426.12,1.2000000000000002,370.47,58.7,0.0,4.0,2.0,29689.666,30565.606,0.0,0.0,0.0,116781.632,43.811933,125.265438,0.0,0.0,0.0,26.0,30.5,24.5,219.0,0.0,,11.0,46.0,0.0,-10.399999999999975,13.515625,370.458984375,28.9,4940.0,1.0,0.0,2023-05-02 11:26:42.370297,2023-5-2-3-41-58,7
0.0,6426.17,1.2000000000000002,370.59,58.7,0.0,4.0,2.0,29689.666,30565.606,0.0,0.0,0.0,116781.632,43.811933,125.265438,0.0,0.0,0.0,26.0,30.5,24.5,219.0,0.0,,11.0,46.0,-0.5,-10.299999999999956,13.515625,370.458984375,29.0,4940.0,1.0,0.0,2023-05-02 11:26:42.370297,2023-5-2-3-41-59,7
0.0,6426.22,1.2000000000000002,370.56,58.7,0.0,4.0,2.0,29689.666,30565.606,0.0,0.0,0.0,116781.632,43.811933,125.265438,0.0,0.0,0.0,26.0,30.5,24.5,219.0,0.0,,11.0,46.0,0.0,-10.399999999999975,13.515625,370.458984375,29.0,4940.0,1.0,0.0,2023-05-02 11:26:42.370297,2023-5-2-3-41-59,7
0.0,6426.27,1.1,370.52,58.7,0.0,4.0,2.0,29689.666,30565.606,0.0,0.0,0.0,116781.632,43.811933,125.265438,0.0,0.0,0.0,26.0,30.5,24.5,219.0,0.0,,11.0,46.0,0.0,-10.299999999999956,13.515625,370.458984375,26.700000000000003,4940.0,1.0,0.0,2023-05-02 11:26:42.380297,2023-5-2-3-41-59,7
0.0,6426.32,1.2000000000000002,370.49,58.7,0.0,4.0,2.0,29689.666,30565.606,0.0,0.0,0.0,116781.632,43.811933,125.265438,0.0,0.0,0.0,26.0,30.5,24.5,219.0,0.0,,11.0,46.0,0.0,-10.399999999999975,13.515625,370.458984375,26.700000000000003,4940.0,1.0,0.0,2023-05-02 11:26:42.380297,2023-5-2-3-41-59,7
0.0,6426.37,1.1,370.59,58.7,0.0,4.0,2.0,29689.666,30565.606,0.0,0.0,0.0,116781.632,43.811933,125.265438,0.0,0.0,0.0,26.0,30.5,24.5,219.0,0.0,,11.0,46.0,0.0,-10.399999999999975,13.515625,370.458984375,27.6,4940.0,1.0,0.0,2023-05-02 11:26:42.380297,2023-5-2-3-41-59,7
0.0,6426.42,1.2000000000000002,370.56,58.7,0.0,4.0,2.0,29689.666,30565.606,0.0,0.0,0.0,116781.632,43.811933,125.265438,0.0,0.1,0.0,26.0,30.5,24.5,219.0,0.0,,11.0,46.0,0.0,-10.399999999999975,13.515625,370.458984375,27.6,4940.0,1.0,0.0,2023-05-02 11:26:42.380297,2023-5-2-3-41-59,7
0.0,6426.47,1.1,370.63,58.7,0.0,4.0,2.0,29689.666,30565.606,0.0,0.0,0.0,116781.632,43.811933,125.265438,0.0,0.1,0.0,26.0,30.5,24.5,219.0,0.0,,11.0,46.0,0.0,-10.299999999999956,13.515625,370.458984375,27.4,4940.0,1.0,0.0,2023-05-02 11:26:42.390297,2023-5-2-3-41-59,7
0.0,6426.52,1.1,370.56,58.7,0.0,4.0,2.0,29689.666,30565.606,0.0,0.0,0.0,116781.632,43.811933,125.265438,0.0,0.0,0.0,26.0,30.5,24.5,219.0,0.0,,11.0,46.0,0.0,-10.299999999999956,13.515625,370.458984375,27.4,4940.0,1.0,0.0,2023-05-02 11:26:42.390297,2023-5-2-3-41-59,7
0.0,6426.57,1.0,370.44,58.7,0.0,4.0,2.0,29689.666,30565.606,0.0,0.0,0.0,116781.632,43.811933,125.265438,0.0,0.0,0.0,26.0,30.5,24.5,219.0,0.0,,11.0,46.0,0.0,-10.299999999999956,13.515625,370.458984375,28.200000000000003,4940.0,1.0,0.0,2023-05-02 11:26:42.390297,2023-5-2-3-41-59,7
0.0,6426.62,1.1,370.6,58.7,0.0,4.0,2.0,29689.666,30565.606,0.0,0.0,0.0,116781.632,43.811933,125.265438,0.0,0.0,0.0,26.0,30.5,24.5,219.0,0.0,,11.0,46.0,0.0,-10.299999999999956,13.515625,370.458984375,28.200000000000003,4940.0,1.0,0.0,2023-05-02 11:26:42.390297,2023-5-2-3-41-59,7
0.0,6426.67,1.1,370.57,58.7,0.0,4.0,2.0,29689.666,30565.606,0.0,0.0,0.0,116781.632,43.811933,125.265438,0.0,0.0,0.0,26.0,30.5,24.5,219.0,0.0,,11.0,46.0,0.0,-10.399999999999975,13.5546875,370.458984375,28.700000000000003,4940.0,1.0,0.0,2023-05-02 11:26:42.400297,2023-5-2-3-41-59,7
0.0,6426.72,1.2000000000000002,370.66,58.7,0.0,4.0,2.0,29689.666,30565.606,0.0,0.0,0.0,116781.632,43.811933,125.265438,0.0,0.0,0.0,26.0,30.5,24.5,219.0,0.0,,11.0,46.0,0.0,-10.299999999999956,13.5546875,370.458984375,28.700000000000003,4940.0,1.0,0.0,2023-05-02 11:26:42.400297,2023-5-2-3-41-59,7
