spd,t_cur_vol,cur,vol,SOC,pedal_pos,gear,brakeState,Total_Disc,Total_c,Evap_enable,lheat,rheat,Odometer,lat,long,DIR_torque,DIR_axleSpeed,batteryheat,Pack_min,Pack_max,tempAmbient,elevation,hvac_State,RemainingEnergy,thsHumidity,thsTemperature,SteeringSpeed129,SteeringAngle129,PCS_dcdcLvBusVolt,PCS_dcdcHvBusVolt,PCS_dcdcLvOutputCurrent,Resistance,hvac_request,Fogstatus,Time,timestamp,flag
0.0,12266.78,1.2000000000000002,349.73,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.1,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,2.0,13.5546875,349.951171875,28.9,4910.0,1.0,0.0,2023-05-07 10:20:23.970425,2023-5-7-2-44-14,5
0.0,12266.83,1.2000000000000002,349.87,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.1,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,2.0,13.515625,349.951171875,28.200000000000003,4910.0,1.0,0.0,2023-05-07 10:20:23.970425,2023-5-7-2-44-14,5
0.0,12266.88,1.3,349.78000000000003,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.5,2.0,13.515625,349.951171875,28.200000000000003,4910.0,1.0,0.0,2023-05-07 10:20:23.970425,2023-5-7-2-44-14,5
0.0,12266.93,1.2000000000000002,349.79,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,2.0,13.5546875,349.951171875,29.1,4910.0,1.0,0.0,2023-05-07 10:20:23.980425,2023-5-7-2-44-14,5
0.0,12266.98,1.2000000000000002,349.81,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,-0.1,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,-0.5,2.0,13.5546875,349.951171875,29.1,4910.0,1.0,0.0,2023-05-07 10:20:23.980425,2023-5-7-2-44-14,5
0.0,12267.03,1.2000000000000002,349.77,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,-0.1,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,2.1000000000000227,13.59375,349.951171875,28.8,4910.0,1.0,0.0,2023-05-07 10:20:23.980425,2023-5-7-2-44-14,5
0.0,12267.08,1.2000000000000002,349.78000000000003,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,2.0,13.59375,349.951171875,28.8,4910.0,1.0,0.0,2023-05-07 10:20:23.980425,2023-5-7-2-44-14,5
0.0,12267.13,1.2000000000000002,349.85,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,2.0,13.5546875,349.951171875,29.0,4910.0,1.0,0.0,2023-05-07 10:20:23.990426,2023-5-7-2-44-14,5
0.0,12267.18,1.2000000000000002,349.82,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,2.0,13.5546875,349.951171875,29.0,4910.0,1.0,0.0,2023-05-07 10:20:23.990426,2023-5-7-2-44-14,5
0.0,12267.23,1.2000000000000002,349.83,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,2.0,13.5546875,349.951171875,27.6,4910.0,1.0,0.0,2023-05-07 10:20:23.990426,2023-5-7-2-44-15,5
0.0,12267.28,1.2000000000000002,349.85,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,2.0,13.5546875,349.951171875,27.6,4910.0,1.0,0.0,2023-05-07 10:20:23.990426,2023-5-7-2-44-15,5
0.0,12267.33,1.2000000000000002,349.68,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,2.0,13.5546875,349.951171875,29.0,4910.0,1.0,0.0,2023-05-07 10:20:24.000426,2023-5-7-2-44-15,5
0.0,12267.38,1.2000000000000002,349.75,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,-1.0,1.8999999999999773,13.5546875,349.951171875,29.0,4910.0,1.0,0.0,2023-05-07 10:20:24.000426,2023-5-7-2-44-15,5
0.0,12267.43,1.2000000000000002,349.66,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,-1.0,1.8999999999999773,13.4765625,349.951171875,27.9,4910.0,1.0,0.0,2023-05-07 10:20:24.000426,2023-5-7-2-44-15,5
0.0,12267.48,1.2000000000000002,349.8,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,2.0,13.4765625,349.951171875,27.9,4910.0,1.0,0.0,2023-05-07 10:20:24.000426,2023-5-7-2-44-15,5
0.0,12267.53,1.3,349.66,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,2.0,13.5546875,349.951171875,29.3,4910.0,1.0,0.0,2023-05-07 10:20:24.010426,2023-5-7-2-44-15,5
0.0,12267.58,1.2000000000000002,349.66,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,2.0,13.5546875,349.951171875,29.3,4910.0,1.0,0.0,2023-05-07 10:20:24.010426,2023-5-7-2-44-15,5
0.0,12267.63,1.3,349.82,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.5,2.0,13.5546875,349.951171875,28.6,4910.0,1.0,0.0,2023-05-07 10:20:24.010426,2023-5-7-2-44-15,5
0.0,12267.68,1.2000000000000002,349.87,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.5,2.0,13.5546875,349.951171875,28.6,4910.0,1.0,0.0,2023-05-07 10:20:24.010426,2023-5-7-2-44-15,5
0.0,12267.73,1.2000000000000002,349.85,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,-0.5,2.0,13.5546875,349.8046875,29.0,4910.0,1.0,0.0,2023-05-07 10:20:24.020426,2023-5-7-2-44-15,5
0.0,12267.78,1.3,349.73,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,2.0,13.5546875,349.8046875,29.0,4910.0,1.0,0.0,2023-05-07 10:20:24.020426,2023-5-7-2-44-15,5
0.0,12267.83,1.2000000000000002,349.79,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,2.0,13.5546875,349.951171875,28.3,4910.0,1.0,0.0,2023-05-07 10:20:24.020426,2023-5-7-2-44-15,5
0.0,12267.88,1.3,349.87,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.5,2.0,13.5546875,349.951171875,28.3,4910.0,1.0,0.0,2023-05-07 10:20:24.020426,2023-5-7-2-44-15,5
0.0,12267.93,1.2000000000000002,349.8,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,2.0,13.5546875,349.951171875,29.3,4910.0,1.0,0.0,2023-05-07 10:20:24.030426,2023-5-7-2-44-15,5
0.0,12267.98,1.2000000000000002,349.81,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,-0.5,2.0,13.5546875,349.951171875,29.3,4910.0,1.0,0.0,2023-05-07 10:20:24.030426,2023-5-7-2-44-15,5
0.0,12268.03,1.3,349.76,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,-0.5,2.0,13.5546875,349.951171875,29.0,4910.0,1.0,0.0,2023-05-07 10:20:24.030426,2023-5-7-2-44-15,5
0.0,12268.08,1.2000000000000002,349.8,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.1,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,2.0,13.5546875,349.951171875,29.0,4910.0,1.0,0.0,2023-05-07 10:20:24.030426,2023-5-7-2-44-15,5
0.0,12268.13,1.3,349.75,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.1,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,-0.5,1.8999999999999773,13.5546875,349.951171875,29.5,4910.0,1.0,0.0,2023-05-07 10:20:24.040426,2023-5-7-2-44-15,5
0.0,12268.18,1.3,349.75,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,-2.0,1.7000000000000457,13.5546875,349.951171875,29.5,4910.0,1.0,0.0,2023-05-07 10:20:24.040426,2023-5-7-2-44-15,5
0.0,12268.23,1.3,349.69,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,1.7000000000000457,13.5546875,349.951171875,30.6,4910.0,1.0,0.0,2023-05-07 10:20:24.040426,2023-5-7-2-44-16,5
0.0,12268.28,1.3,349.81,38.6,0.0,4.0,2.0,29898.738,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,-0.1,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,1.7000000000000457,13.5546875,349.951171875,30.6,4910.0,1.0,0.0,2023-05-07 10:20:24.040426,2023-5-7-2-44-16,5
0.0,12268.33,1.3,349.76,38.6,0.0,4.0,2.0,29898.74,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,-0.1,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,1.7999999999999543,13.59375,349.8046875,31.700000000000003,4910.0,1.0,0.0,2023-05-07 10:20:24.050426,2023-5-7-2-44-16,5
0.0,12268.38,1.3,349.7,38.6,0.0,4.0,2.0,29898.74,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,1.0,1.7999999999999543,13.59375,349.8046875,31.700000000000003,4910.0,1.0,0.0,2023-05-07 10:20:24.050426,2023-5-7-2-44-16,5
0.0,12268.43,1.3,349.76,38.6,0.0,4.0,2.0,29898.74,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,1.5,1.8999999999999773,13.5546875,349.8046875,29.9,4910.0,1.0,0.0,2023-05-07 10:20:24.050426,2023-5-7-2-44-16,5
0.0,12268.48,1.2000000000000002,349.81,38.6,0.0,4.0,2.0,29898.74,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,1.0,1.8999999999999773,13.5546875,349.8046875,29.9,4910.0,1.0,0.0,2023-05-07 10:20:24.050426,2023-5-7-2-44-16,5
0.0,12268.53,1.2000000000000002,349.82,38.6,0.0,4.0,2.0,29898.74,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,-0.5,1.7999999999999543,13.515625,349.951171875,29.6,4910.0,1.0,0.0,2023-05-07 10:20:24.060426,2023-5-7-2-44-16,5
0.0,12268.58,1.2000000000000002,349.81,38.6,0.0,4.0,2.0,29898.74,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,-1.0,1.7000000000000457,13.515625,349.951171875,29.6,4910.0,1.0,0.0,2023-05-07 10:20:24.060426,2023-5-7-2-44-16,5
0.0,12268.63,1.2000000000000002,349.82,38.6,0.0,4.0,2.0,29898.74,30762.758,0.0,0.0,0.0,117709.876,43.821218,125.392516,0.0,0.0,0.0,27.5,32.0,23.5,216.0,0.0,,5.0,48.0,0.0,1.7000000000000457,13.5546875,349.951171875,28.0,4910.0,1.0,0.0,2023-05-07 10:20:24.060426,2023-5-7-2-44-16,5
