spd,t_cur_vol,cur,vol,SOC,pedal_pos,gear,brakeState,Total_Disc,Total_c,Evap_enable,lheat,rheat,Odometer,lat,long,DIR_torque,DIR_axleSpeed,batteryheat,Pack_min,Pack_max,tempAmbient,elevation,hvac_State,RemainingEnergy,thsHumidity,thsTemperature,SteeringSpeed129,SteeringAngle129,PCS_dcdcLvBusVolt,PCS_dcdcHvBusVolt,PCS_dcdcLvOutputCurrent,Resistance,hvac_request,Fogstatus,Time,timestamp,flag
0.0,8205.53,1.1,389.13,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.5546875,389.208984375,29.0,4940.0,1.0,0.0,2023-05-04 10:57:59.320268,2023-5-4-3-13-39,10
0.0,8205.58,1.2000000000000002,389.11,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,-0.5,-4.5,13.5546875,389.208984375,29.0,4940.0,1.0,0.0,2023-05-04 10:57:59.320268,2023-5-4-3-13-39,10
0.0,8205.63,1.0,389.08,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.59375,389.208984375,29.700000000000003,4940.0,1.0,0.0,2023-05-04 10:57:59.320268,2023-5-4-3-13-39,10
0.0,8205.68,1.2000000000000002,389.02,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.5,-4.5,13.59375,389.208984375,29.700000000000003,4940.0,1.0,0.0,2023-05-04 10:57:59.320268,2023-5-4-3-13-39,10
0.0,8205.73,1.2000000000000002,389.07,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.515625,389.208984375,30.0,4940.0,1.0,0.0,2023-05-04 10:57:59.330268,2023-5-4-3-13-39,10
0.0,8205.78,1.2000000000000002,389.03,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.515625,389.208984375,30.0,4940.0,1.0,0.0,2023-05-04 10:57:59.330268,2023-5-4-3-13-39,10
0.0,8205.83,1.1,389.14,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.5546875,389.208984375,29.200000000000003,4940.0,1.0,0.0,2023-05-04 10:57:59.330268,2023-5-4-3-13-39,10
0.0,8205.88,1.1,389.2,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.5546875,389.208984375,29.200000000000003,4940.0,1.0,0.0,2023-05-04 10:57:59.330268,2023-5-4-3-13-39,10
0.0,8205.93,1.2000000000000002,389.06,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.59375,389.208984375,30.1,4940.0,1.0,0.0,2023-05-04 10:57:59.340268,2023-5-4-3-13-40,10
0.0,8205.98,1.1,389.08,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.59375,389.208984375,30.1,4940.0,1.0,0.0,2023-05-04 10:57:59.340268,2023-5-4-3-13-40,10
0.0,8206.03,1.2000000000000002,389.03,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.5546875,389.208984375,30.4,4940.0,1.0,0.0,2023-05-04 10:57:59.340268,2023-5-4-3-13-40,10
0.0,8206.08,1.2000000000000002,389.12,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.5546875,389.208984375,30.4,4940.0,1.0,0.0,2023-05-04 10:57:59.340268,2023-5-4-3-13-40,10
0.0,8206.13,1.1,389.15,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.5546875,389.208984375,29.6,4940.0,1.0,0.0,2023-05-04 10:57:59.350268,2023-5-4-3-13-40,10
0.0,8206.18,1.2000000000000002,389.27,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.5546875,389.208984375,29.6,4940.0,1.0,0.0,2023-05-04 10:57:59.350268,2023-5-4-3-13-40,10
0.0,8206.23,1.2000000000000002,389.09,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.5,-4.5,13.5546875,389.208984375,30.3,4940.0,1.0,0.0,2023-05-04 10:57:59.350268,2023-5-4-3-13-40,10
0.0,8206.28,1.2000000000000002,389.03,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.1,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.5546875,389.208984375,30.3,4940.0,1.0,0.0,2023-05-04 10:57:59.350268,2023-5-4-3-13-40,10
0.0,8206.33,1.2000000000000002,389.16,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.1,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,-0.5,-4.5,13.5546875,389.208984375,30.200000000000003,4940.0,1.0,0.0,2023-05-04 10:57:59.360268,2023-5-4-3-13-40,10
0.0,8206.38,1.2000000000000002,389.11,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.1,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.5546875,389.208984375,30.200000000000003,4940.0,1.0,0.0,2023-05-04 10:57:59.360268,2023-5-4-3-13-40,10
0.0,8206.43,1.2000000000000002,389.08,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.1,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.5,-4.5,13.5546875,389.208984375,29.8,4940.0,1.0,0.0,2023-05-04 10:57:59.360268,2023-5-4-3-13-40,10
0.0,8206.48,1.2000000000000002,389.08,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.5546875,389.208984375,29.8,4940.0,1.0,0.0,2023-05-04 10:57:59.360268,2023-5-4-3-13-40,10
0.0,8206.53,1.1,388.96,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.5546875,389.208984375,29.9,4940.0,1.0,0.0,2023-05-04 10:57:59.370268,2023-5-4-3-13-40,10
0.0,8206.58,1.2000000000000002,389.01,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.5546875,389.208984375,29.9,4940.0,1.0,0.0,2023-05-04 10:57:59.370268,2023-5-4-3-13-40,10
0.0,8206.63,1.2000000000000002,389.01,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,-0.5,-4.5,13.5546875,389.208984375,30.3,4940.0,1.0,0.0,2023-05-04 10:57:59.370268,2023-5-4-3-13-40,10
0.0,8206.68,1.1,388.95,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.5546875,389.208984375,30.3,4940.0,1.0,0.0,2023-05-04 10:57:59.370268,2023-5-4-3-13-40,10
0.0,8206.73,1.1,389.06,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.59375,389.208984375,30.3,4940.0,1.0,0.0,2023-05-04 10:57:59.380269,2023-5-4-3-13-40,10
0.0,8206.78,1.2000000000000002,389.08,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,-0.1,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.59375,389.208984375,30.3,4940.0,1.0,0.0,2023-05-04 10:57:59.380269,2023-5-4-3-13-40,10
0.0,8206.83,1.2000000000000002,389.14,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,-0.1,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.5546875,389.208984375,30.5,4940.0,1.0,0.0,2023-05-04 10:57:59.380269,2023-5-4-3-13-40,10
0.0,8206.88,1.2000000000000002,389.19,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,-0.1,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.5546875,389.208984375,30.5,4940.0,1.0,0.0,2023-05-04 10:57:59.380269,2023-5-4-3-13-40,10
0.0,8206.93,1.1,389.09,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,-0.1,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.515625,389.208984375,30.1,4940.0,1.0,0.0,2023-05-04 10:57:59.390269,2023-5-4-3-13-41,10
0.0,8206.98,1.1,389.02,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,-0.1,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.515625,389.208984375,30.1,4940.0,1.0,0.0,2023-05-04 10:57:59.390269,2023-5-4-3-13-41,10
0.0,8207.03,1.2000000000000002,389.03,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,-0.1,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.5546875,389.208984375,29.8,4940.0,1.0,0.0,2023-05-04 10:57:59.390269,2023-5-4-3-13-41,10
0.0,8207.08,1.1,388.95,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,-0.1,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-4.5,13.5546875,389.208984375,29.8,4940.0,1.0,0.0,2023-05-04 10:57:59.390269,2023-5-4-3-13-41,10
0.0,8207.13,1.2000000000000002,389.2,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,-0.1,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,-7.0,-5.2000000000000455,13.5546875,389.208984375,30.0,4940.0,1.0,0.0,2023-05-04 10:57:59.400269,2023-5-4-3-13-41,10
0.0,8207.18,1.1,389.12,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,-12.0,-5.7000000000000455,13.5546875,389.208984375,30.0,4940.0,1.0,0.0,2023-05-04 10:57:59.400269,2023-5-4-3-13-41,10
0.0,8207.23,1.2000000000000002,389.24,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,-9.5,-6.100000000000023,13.5546875,389.208984375,29.0,4940.0,1.0,0.0,2023-05-04 10:57:59.400269,2023-5-4-3-13-41,10
0.0,8207.28,1.2000000000000002,389.2,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,-4.0,-6.100000000000023,13.5546875,389.208984375,29.0,4940.0,1.0,0.0,2023-05-04 10:57:59.400269,2023-5-4-3-13-41,10
0.0,8207.33,1.2000000000000002,389.27,78.0,0.0,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,0.0,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-6.100000000000023,13.5546875,389.208984375,29.4,4940.0,1.0,0.0,2023-05-04 10:57:59.410269,2023-5-4-3-13-41,10
0.0,8207.38,1.2000000000000002,389.22,78.0,2.8000000000000003,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,-0.1,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-6.100000000000023,13.5546875,389.208984375,29.4,4940.0,1.0,0.0,2023-05-04 10:57:59.410269,2023-5-4-3-13-41,10
0.0,8207.43,1.2000000000000002,389.2,78.0,5.6000000000000005,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,0.0,-0.1,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,-0.5,-6.100000000000023,13.5546875,389.35546875,28.9,4940.0,1.0,0.0,2023-05-04 10:57:59.410269,2023-5-4-3-13-41,10
0.1600000000000037,8207.48,1.3,389.21,78.0,6.4,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,18.0,0.6000000000000001,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,-8.0,-6.899999999999977,13.5546875,389.35546875,28.9,4940.0,1.0,0.0,2023-05-04 10:57:59.410269,2023-5-4-3-13-41,10
0.3999999999999986,8207.53,1.3,389.14,78.0,7.2,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,18.0,0.6000000000000001,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,-22.5,-8.399999999999977,13.5546875,389.35546875,30.1,4940.0,1.0,0.0,2023-05-04 10:57:59.420269,2023-5-4-3-13-41,10
0.480000000000004,8207.58,1.7000000000000002,389.12,78.0,8.4,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,64.0,4.5,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,-32.0,-10.100000000000025,13.5546875,389.35546875,30.1,4940.0,1.0,0.0,2023-05-04 10:57:59.420269,2023-5-4-3-13-41,10
0.3200000000000003,8207.63,1.7000000000000002,389.2,78.0,6.800000000000001,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,64.0,4.5,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,-29.0,-11.299999999999956,13.5546875,389.0625,29.8,4940.0,1.0,0.0,2023-05-04 10:57:59.420269,2023-5-4-3-13-41,10
0.1600000000000037,8207.68,1.8,389.01,78.0,3.6,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,232.0,1.2000000000000002,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,-15.0,-11.600000000000025,13.5546875,389.0625,29.8,4940.0,1.0,0.0,2023-05-04 10:57:59.420269,2023-5-4-3-13-41,10
0.0799999999999983,8207.73,1.6,389.2,78.0,2.8000000000000003,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,232.0,1.2000000000000002,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,2.0,-11.299999999999956,13.59375,389.35546875,29.200000000000003,4940.0,1.0,0.0,2023-05-04 10:57:59.430269,2023-5-4-3-13-41,10
0.1600000000000037,8207.78,1.7000000000000002,389.17,78.0,1.2000000000000002,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,262.0,1.1,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,7.0,-10.799999999999956,13.59375,389.35546875,29.200000000000003,4940.0,1.0,0.0,2023-05-04 10:57:59.430269,2023-5-4-3-13-41,10
0.240000000000002,8207.83,1.8,389.14,78.0,0.8,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,262.0,1.1,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,8.0,-10.5,13.59375,389.0625,29.5,4940.0,1.0,0.0,2023-05-04 10:57:59.430269,2023-5-4-3-13-41,10
0.240000000000002,8207.88,1.9,389.19,78.0,1.2000000000000002,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,252.0,2.2,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,0.0,-10.600000000000025,13.59375,389.0625,29.5,4940.0,1.0,0.0,2023-05-04 10:57:59.430269,2023-5-4-3-13-41,10
0.3200000000000003,8207.93,1.8,389.18,78.0,3.2,4.0,2.0,29756.358,30647.456,0.0,0.0,0.0,117094.121,43.828687,125.28983,252.0,2.2,0.0,26.75,32.0,20.5,226.0,0.0,44.8,28.0,35.0,-1.5,-10.700000000000044,13.5546875,389.35546875,29.4,4940.0,1.0,0.0,2023-05-04 10:57:59.440269,2023-5-4-3-13-42,10
