spd,t_cur_vol,cur,vol,SOC,pedal_pos,gear,brakeState,Total_Disc,Total_c,Evap_enable,lheat,rheat,Odometer,lat,long,DIR_torque,DIR_axleSpeed,batteryheat,Pack_min,Pack_max,tempAmbient,elevation,hvac_State,RemainingEnergy,thsHumidity,thsTemperature,SteeringSpeed129,SteeringAngle129,PCS_dcdcLvBusVolt,PCS_dcdcHvBusVolt,PCS_dcdcLvOutputCurrent,Resistance,hvac_request,Fogstatus,Time,timestamp,flag
0.0,12611.07,1.1,370.25,59.2,0.0,4.0,2.0,29624.206,30498.256,0.0,0.0,0.0,116512.081,43.91658,125.385958,0.0,-0.1,0.0,23.25,30.25,12.5,204.0,0.0,28.8,32.0,35.0,0.0,-16.299999999999955,13.5546875,370.458984375,28.8,4980.0,1.0,0.0,2023-04-28 11:05:25.430130,2023-4-28-3-12-44,11
0.0,12611.12,1.2000000000000002,370.14,59.2,0.0,4.0,2.0,29624.206,30498.256,0.0,0.0,0.0,116512.081,43.91658,125.385958,0.0,0.0,0.0,23.25,30.25,12.5,204.0,0.0,28.8,32.0,35.0,0.0,-16.299999999999955,13.5546875,370.458984375,28.8,4980.0,1.0,0.0,2023-04-28 11:05:25.430130,2023-4-28-3-12-44,11
0.0,12611.17,1.2000000000000002,370.23,59.2,0.0,4.0,2.0,29624.206,30498.256,0.0,0.0,0.0,116512.081,43.91658,125.385958,0.0,0.0,0.0,23.25,30.25,12.5,204.0,0.0,28.8,32.0,35.0,-0.5,-16.399999999999977,13.5546875,370.3125,29.1,4980.0,1.0,0.0,2023-04-28 11:05:25.430130,2023-4-28-3-12-45,11
0.0,12611.22,1.1,370.31,59.2,0.0,4.0,2.0,29624.206,30498.256,0.0,0.0,0.0,116512.081,43.91658,125.385958,0.0,0.1,0.0,23.25,30.25,12.5,204.0,0.0,28.8,32.0,35.0,-2.5,-16.600000000000023,13.5546875,370.3125,29.1,4980.0,1.0,0.0,2023-04-28 11:05:25.430130,2023-4-28-3-12-45,11
0.0,12611.27,1.2000000000000002,370.17,59.2,0.0,4.0,2.0,29624.206,30498.256,0.0,0.0,0.0,116512.081,43.91658,125.385958,0.0,0.1,0.0,23.25,30.25,12.5,204.0,0.0,28.8,32.0,35.0,-3.5,-16.799999999999955,13.5546875,370.3125,28.8,4980.0,1.0,0.0,2023-04-28 11:05:25.440130,2023-4-28-3-12-45,11
0.0,12611.32,1.2000000000000002,370.28,59.2,0.0,4.0,2.0,29624.206,30498.256,0.0,0.0,0.0,116512.081,43.91658,125.385958,0.0,0.0,0.0,23.25,30.25,12.5,204.0,0.0,28.8,32.0,35.0,-3.5,-17.0,13.5546875,370.3125,28.8,4980.0,1.0,0.0,2023-04-28 11:05:25.440130,2023-4-28-3-12-45,11
0.0,12611.37,1.1,370.22,59.2,0.0,4.0,2.0,29624.206,30498.256,0.0,0.0,0.0,116512.081,43.91658,125.385958,0.0,0.0,0.0,23.25,30.25,12.5,204.0,0.0,28.8,32.0,35.0,0.0,-17.0,13.5546875,370.3125,28.9,4980.0,1.0,0.0,2023-04-28 11:05:25.440130,2023-4-28-3-12-45,11
0.0,12611.42,1.2000000000000002,370.15,59.2,0.0,4.0,2.0,29624.206,30498.256,0.0,0.0,0.0,116512.081,43.91658,125.385958,0.0,0.0,0.0,23.25,30.25,12.5,204.0,0.0,28.8,32.0,35.0,0.0,-16.899999999999977,13.5546875,370.3125,28.9,4980.0,1.0,0.0,2023-04-28 11:05:25.440130,2023-4-28-3-12-45,11
0.0,12611.47,1.2000000000000002,370.2,59.2,0.0,4.0,2.0,29624.206,30498.256,0.0,0.0,0.0,116512.081,43.91658,125.385958,0.0,0.0,0.0,23.25,30.25,12.5,204.0,0.0,28.8,32.0,35.0,0.0,-17.0,13.5546875,370.3125,29.3,4980.0,1.0,0.0,2023-04-28 11:05:25.450130,2023-4-28-3-12-45,11
0.0,12611.52,1.1,370.19,59.2,0.0,4.0,2.0,29624.206,30498.256,0.0,0.0,0.0,116512.081,43.91658,125.385958,0.0,0.1,0.0,23.25,30.25,12.5,204.0,0.0,28.8,32.0,35.0,0.0,-17.0,13.5546875,370.3125,29.3,4980.0,1.0,0.0,2023-04-28 11:05:25.450130,2023-4-28-3-12-45,11
